day_index,global_day,puzzle_id,category,human_reviewed,reviewer,notes
137,138,sudoku-138,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
137,138,connections-138,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
138,139,wordly-139,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
138,139,spelling-139,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
138,139,crossword-139,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
138,139,sudoku-139,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
138,139,connections-139,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
139,140,wordly-140,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
139,140,spelling-140,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
139,140,crossword-140,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
139,140,sudoku-140,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
139,140,connections-140,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
140,141,wordly-141,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
140,141,spelling-141,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
140,141,crossword-141,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
140,141,sudoku-141,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
140,141,connections-141,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
141,142,wordly-142,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
141,142,spelling-142,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
141,142,crossword-142,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
141,142,sudoku-142,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
141,142,connections-142,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
142,143,wordly-143,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
142,143,spelling-143,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
142,143,crossword-143,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
142,143,sudoku-143,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
142,143,connections-143,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
143,144,wordly-144,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
143,144,spelling-144,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
143,144,crossword-144,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
143,144,sudoku-144,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
143,144,connections-144,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
144,145,wordly-145,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
144,145,spelling-145,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
144,145,crossword-145,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
144,145,sudoku-145,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
144,145,connections-145,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
145,146,wordly-146,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
145,146,spelling-146,SPELLING_B,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
145,146,crossword-146,CROSSWORD,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
145,146,sudoku-146,SUDOKU,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
145,146,connections-146,CONNECTIONS,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
146,147,wordly-147,WORDLY,false,,Phase 14 generated candidate. Requires genuine human content review before production release.
